wl,n,k
10.82,1.95913,1.253808
10.84,1.967071,1.253689
10.86,1.974977,1.253499
10.88,1.982845,1.25324
10.9,1.990675,1.252911
10.92,1.998468,1.252515
10.94,2.006222,1.252051
10.96,2.013937,1.251521
10.98,2.021613,1.250926
11.0,2.029249,1.250267
11.02,2.036844,1.249545
11.04,2.044401,1.24876
11.06,2.051915,1.247913
11.08,2.059389,1.247005
11.1,2.066821,1.246038
11.12,2.074212,1.245012
11.14,2.08156,1.243928
11.16,2.088865,1.242787
11.18,2.096128,1.241589
11.2,2.103348,1.240336
11.22,2.110525,1.239028
11.24,2.117659,1.237667
11.26,2.124748,1.236252
11.28,2.131794,1.234786
11.3,2.138796,1.233268
11.32,2.145754,1.2317
11.34,2.152667,1.230082
11.36,2.159535,1.228416
11.38,2.166358,1.226701
11.4,2.173137,1.22494
11.42,2.17987,1.223132
11.44,2.186559,1.221278
11.46,2.193202,1.21938
11.48,2.199799,1.217437
11.5,2.206351,1.215452
11.52,2.212857,1.213423
11.54,2.219318,1.211353
11.56,2.225733,1.209242
11.58,2.232102,1.207091
11.6,2.238425,1.2049
11.62,2.244702,1.202671
11.64,2.250933,1.200403
11.66,2.257118,1.198098
11.68,2.263257,1.195756
11.7,2.26935,1.193378
11.72,2.275396,1.190965
11.74,2.281397,1.188518
11.76,2.287352,1.186036
11.78,2.29326,1.183522
11.8,2.299123,1.180974
11.82,2.30494,1.178395
11.84,2.31071,1.175785
11.86,2.316435,1.173144
11.88,2.322113,1.170473
11.9,2.327746,1.167772
11.92,2.333334,1.165043
11.94,2.338875,1.162286
11.96,2.344371,1.159502
11.98,2.349821,1.15669
12.0,2.355226,1.153853
12.02,2.360585,1.15099
12.04,2.365899,1.148101
12.06,2.371168,1.145188
12.08,2.376392,1.142252
12.1,2.38157,1.139291
12.12,2.386704,1.136309
12.14,2.391793,1.133304
12.16,2.396838,1.130277
12.18,2.401838,1.127229
12.2,2.406793,1.12416
12.22,2.411705,1.121072
12.24,2.416572,1.117964
12.26,2.421395,1.114837
12.28,2.426174,1.111691
12.3,2.43091,1.108527
12.32,2.435602,1.105346
12.34,2.440251,1.102148
12.36,2.444856,1.098933
12.38,2.449419,1.095703
12.4,2.453938,1.092456
12.42,2.458415,1.089195
12.44,2.462849,1.085919
12.46,2.467241,1.082629
12.48,2.471591,1.079325
12.5,2.475898,1.076008
12.52,2.480164,1.072677
12.54,2.484388,1.069335
12.56,2.488571,1.065981
12.58,2.492712,1.062615
12.6,2.496813,1.059237
12.62,2.500872,1.05585
12.64,2.504891,1.052451
12.66,2.508869,1.049043
12.68,2.512806,1.045626
12.7,2.516704,1.042199
12.72,2.520562,1.038763
12.74,2.52438,1.03532
12.76,2.528159,1.031868
12.78,2.531898,1.028408
12.8,2.535598,1.024941
12.82,2.53926,1.021468
12.84,2.542882,1.017988
12.86,2.546467,1.014501
12.88,2.550013,1.011009
12.9,2.553521,1.007511
12.92,2.556991,1.004008
12.94,2.560423,1.0005
12.96,2.563819,0.9969876
12.98,2.567177,0.993471
13.0,2.570498,0.9899504
13.02,2.573782,0.9864263
13.04,2.57703,0.9828988
13.06,2.580242,0.9793684
13.08,2.583418,0.9758352
13.1,2.586558,0.9722996
13.12,2.589662,0.9687619
13.14,2.592731,0.9652224
13.16,2.595764,0.9616813
