wl,n,k
11.44,0.08127021,2.975526
11.46,0.08298892,3.028081
11.48,0.0847954,3.081574
11.5,0.08669478,3.136055
11.52,0.08869266,3.191579
11.54,0.09079512,3.248202
11.56,0.09300883,3.305982
11.58,0.09534104,3.364983
11.6,0.0977997,3.425273
11.62,0.1003935,3.486922
11.64,0.103132,3.550009
11.66,0.1060256,3.614614
11.68,0.1090859,3.680826
11.7,0.1123256,3.748737
11.72,0.1157587,3.81845
11.74,0.1194006,3.890074
11.76,0.1232687,3.963726
11.78,0.1273819,4.039534
11.8,0.1317616,4.117634
11.82,0.1364315,4.198178
11.84,0.1414182,4.281328
11.86,0.1467517,4.367262
11.88,0.1524655,4.456175
11.9,0.1585977,4.548279
11.92,0.1651913,4.643811
11.94,0.1722954,4.743029
11.96,0.1799658,4.846219
11.98,0.1882668,4.953698
12.0,0.1972721,5.06582
12.02,0.2070671,5.18298
12.04,0.2177509,5.30562
12.06,0.2294394,5.434238
12.08,0.2422687,5.569396
12.1,0.2563993,5.711734
12.12,0.2720222,5.86198
12.14,0.2893661,6.020969
12.16,0.3087065,6.189664
12.18,0.3303785,6.369181
12.2,0.354793,6.560822
12.22,0.3824586,6.766117
12.24,0.4140117,6.98688
12.26,0.4502577,7.225274
12.28,0.4922291,7.483903
12.3,0.5412686,7.765939
12.32,0.5991502,8.075278
12.34,0.6682602,8.416771
12.36,0.7518741,8.79653
12.38,0.8545937,9.222369
12.4,0.9830584,9.704434
12.42,1.147146,10.2561
12.44,1.362092,10.89529
12.46,1.652404,11.6463
12.48,2.059503,12.54217
12.5,2.657522,13.62652
12.52,3.587709,14.94909
12.54,5.133936,16.52728
12.56,7.853988,18.14949
12.58,12.42399,18.65453
12.6,17.44857,15.64074
12.62,19.05594,10.40322
12.64,17.99103,6.589019
12.66,16.41332,4.408717
12.68,15.00168,3.14777
12.7,13.84043,2.369805
12.72,12.8928,1.858371
12.74,12.11128,1.503874
12.76,11.45728,1.247409
12.78,10.90202,1.055318
12.8,10.42435,0.9072983
12.82,10.00862,0.7905198
12.84,9.64309,0.6965469
12.86,9.318822,0.6196423
12.88,9.028891,0.5557888
12.9,8.767861,0.5021016
12.92,8.531404,0.4564633
12.94,8.31603,0.417289
12.96,8.118895,0.3833722
12.98,7.937655,0.35378
13.0,7.770361,0.3277816
13.02,7.615378,0.304797
13.04,7.471322,0.2843609
13.06,7.337018,0.2660963
13.08,7.211454,0.2496946
13.1,7.093759,0.2349015
13.12,6.983179,0.2215053
13.14,6.879052,0.2093288
13.16,6.780802,0.1982228
13.18,6.687919,0.1880604
13.2,6.599953,0.1787336
13.22,6.516504,0.1701497
13.24,6.437216,0.1622288
13.26,6.36177,0.1549016
13.28,6.28988,0.1481079
13.3,6.221289,0.1417951
13.32,6.155763,0.1359171
13.34,6.093093,0.1304333
